gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	psubpos_cv	psubneg_cv	pindpos_cv	pindneg_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qsubpos_cv	qsubneg_cv	qindpos_cv	qindneg_cv	pglobalpos_cv	pglobalneg_cv	qglobalpos_cv	qglobalneg_cv
CAPN6	0	0	0	0	0	0	0	0	0	0.675675052647243	0.895010520478022	0.908261635005965	1	0.908261635005965	1	0.994889329893532	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995198579363108	1	0.999999776183706
SHC3	0	0	0	0	0	0	0	0	0	0.672600512798123	0.902648962941084	0.907768352133652	1	0.907768352133652	1	0.995432736582169	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995198835313184	1	0.999999776183706
ELF4	0	0	0	0	0	0	0	0	0	0.67137857603719	0.90806941010103	0.907862728432335	1	0.907862728432335	1	0.995337825815793	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99519962366435	1	0.999999776183706
SHC1	0	0	0	0	0	0	0	0	0	0.679779700106369	0.907211463125557	0.912125380667701	1	0.912125380667701	1	0.99069101740359	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995200060116438	1	0.999999776183706
DYNC1I2	0	0	0	0	0	0	0	0	0	0.685096517954604	0.887120664929324	0.911836479779786	1	0.911836479779786	1	0.991004906310381	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995200060505671	1	0.999999776183706
HDX	0	0	0	0	0	0	0	0	0	0.678906489127104	0.896597629520778	0.910171492987528	1	0.910171492987528	1	0.992822866254318	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995200531197371	1	0.999999776183706
ZBED5	0	0	0	0	0	0	0	0	0	0.676082228247911	0.916485539196838	0.911392870769218	1	0.911392870769218	1	0.991493495252978	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995200635818834	1	0.999999776183706
NGLY1	0	0	0	0	0	0	0	0	0	0.683037812804294	0.888902984674536	0.911086428648112	1	0.911086428648112	1	0.991832617554319	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995201156038387	1	0.999999776183706
MPP3	0	0	0	0	0	0	0	0	0	0.685986335406158	0.883093498927906	0.911611593702711	1	0.911611593702711	1	0.991267376805058	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995201722979806	1	0.999999776183706
ADRA2A	0	0	0	0	0	0	0	0	0	0.679382562675324	0.935635508446093	0.915146815044138	1	0.915146815044138	1	0.987444747614722	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99520233920693	1	0.999999776183706
NXF2B	0	0	0	0	0	0	0	0	0	0.678603680734845	0.881765283009834	0.907639078052687	1	0.907639078052687	1	0.995635658640512	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99520445781753	1	0.999999776183706
NXF2	0	0	0	0	0	0	0	0	0	0.678603680734845	0.881765283009834	0.907639078052687	1	0.907639078052687	1	0.995637799392218	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995204654610102	1	0.999999776183706
PIAS3	0	0	0	0	0	0	0	0	0	0.677850878633548	0.898079136547813	0.909847206167871	1	0.909847206167871	1	0.993238972849723	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995206267882695	1	0.999999776183706
SLC6A20	1	0	0	0	0	0	0	0	0	0.675665449358645	0.900298789496465	0.909037484814223	1	0.909037484814223	1	0.994138114563838	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995207595007667	1	0.999999776183706
SLC16A8	0	0	0	0	0	0	0	0	0	0.673021881586816	0.935163911723056	0.911784376197619	1	0.911784376197619	1	0.991143362949377	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995207617453139	1	0.999999776183706
LRIT1	0	0	0	0	0	0	0	0	0	0.671088218246173	0.918039220725361	0.908955633397787	1	0.908955633397787	1	0.994269592869657	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995211455433669	1	0.999999776183706
GRB10	0	0	0	0	0	0	0	0	0	0.687616528556884	0.890027849430231	0.913569756553542	1	0.913569756553542	1	0.989277421687467	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995214186146418	1	0.999999776183706
FAM227A	0	0	0	0	0	0	0	0	0	0.679180240198654	0.884139440006824	0.908336987243612	1	0.908336987243612	1	0.995034652899249	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995219531301295	1	0.999999776183706
ALG9	0	0	0	0	0	0	0	0	0	0.683373644226395	0.891805255115635	0.911717825820414	1	0.911717825820414	1	0.991353590810193	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995220336325282	1	0.999999776183706
PMEL	0	0	0	0	0	0	0	0	0	0.676501891289846	0.901616439140054	0.909660398717879	1	0.909660398717879	1	0.993598454397612	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995220581587582	1	0.999999776183706
SLC40A1	0	0	0	0	0	0	0	0	0	0.695555870725337	0.909834579629208	0.920370361827233	1	0.920370361827233	1	0.982044305235895	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995221320274068	1	0.999999776183706
SHH	0	0	0	0	0	0	0	0	0	0.693156680012667	0.926986481121355	0.921233016638908	1	0.921233016638908	1	0.981136449983767	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995222413989604	1	0.999999776183706
GTPBP2	0	0	0	0	0	0	0	0	0	0.678788348893238	0.899727675187259	0.910571390156818	1	0.910571390156818	1	0.992627637811346	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995222720933885	1	0.999999776183706
ZNF648	0	0	0	0	0	0	0	0	0	0.672565244968835	0.920520998119371	0.910023919127275	1	0.910023919127275	1	0.993234805090963	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995223640929431	1	0.999999776183706
MMP16	0	0	0	0	0	0	0	0	0	0.681010377658621	0.90145148374065	0.911959274734131	1	0.911959274734131	1	0.991130402135484	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995223957559719	1	0.999999776183706
ZNF254	0	0	0	0	0	0	0	0	0	0.685198673543409	0.903587433061909	0.914387703459692	1	0.914387703459692	1	0.988501793050677	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995224293276397	1	0.999999776183706
ZNF319	0	0	0	0	0	0	0	0	0	0.670289433623236	0.91563730790034	0.908245191594306	1	0.908245191594306	1	0.995205790357709	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995226010150363	1	0.999999776183706
MACO1	0	0	0	0	0	0	0	0	0	0.679086045790808	0.891703418591825	0.909514827506015	1	0.909514827506015	1	0.993819941079082	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995226323242452	1	0.999999776183706
AJUBA	0	0	0	0	0	0	0	0	0	0.681760611148436	0.907625741464868	0.913195360023531	1	0.913195360023531	1	0.989815719309144	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995226439428167	1	0.999999776183706
GLS2	0	0	0	0	0	0	0	0	0	0.682980834455235	0.890282605143081	0.911278319266318	1	0.911278319266318	1	0.991907853247973	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995227348682367	1	0.999999776183706
SLC24A4	0	0	0	0	0	0	0	0	0	0.674702189182612	0.893135092002658	0.907468635239596	1	0.907468635239596	1	0.996080123500357	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99522809112516	1	0.999999776183706
ZNF30	0	0	0	0	0	0	0	0	0	0.684311849040001	0.904171936275509	0.914021200224177	1	0.914021200224177	1	0.988952077016143	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995229272436243	1	0.999999776183706
NCOA5	0	0	0	0	0	0	0	0	0	0.681443060424367	0.90559598908283	0.912758921414662	1	0.912758921414662	1	0.99032724264595	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995229965491215	1	0.999999776183706
IL1RAPL2	0	0	0	0	0	0	0	0	0	0.676944858865151	0.898300445815364	0.909411208321038	1	0.909411208321038	1	0.993977327981011	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995230379296383	1	0.999999776183706
TKTL2	0	0	0	0	0	0	0	0	0	0.675771242324344	0.92491965385473	0.912194733152246	1	0.912194733152246	1	0.990953810344586	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995231260338534	1	0.999999776183706
CBFA2T2	0	0	0	0	0	0	0	0	0	0.682015599951595	0.900794961823964	0.912378384962956	1	0.912378384962956	1	0.990763222856557	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995232078572518	1	0.999999776183706
SHC4	0	0	0	0	0	0	0	0	0	0.678738062638801	0.896267731867421	0.910035440532164	1	0.910035440532164	1	0.993314645346892	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995232137313991	1	0.999999776183706
FOXD3	0	0	0	0	0	0	0	0	0	0.679476387569769	0.932946052721239	0.91494014864116	1	0.91494014864116	1	0.988000272412558	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995233105175591	1	0.999999776183706
SLC24A2	0	0	0	0	0	0	0	0	0	0.673233977441616	0.905621847718284	0.908511456483065	1	0.908511456483065	1	0.995012209828639	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995235010855084	1	0.999999776183706
KLHL20	0	0	0	0	0	0	0	0	0	0.68349664466403	0.899579958400532	0.912955424353934	1	0.912955424353934	1	0.990185885302164	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995236583807934	1	0.999999776183706
GPR50	0	0	0	0	0	0	0	0	0	0.668161317312665	0.935976003493004	0.909276920222615	1	0.909276920222615	1	0.994215760914051	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995238790901833	1	0.999999776183706
ZNF613	0	0	0	0	0	0	0	0	0	0.68890232244009	0.908674155180888	0.916937712343093	1	0.916937712343093	1	0.985913525461319	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995239179130246	1	0.999999776183706
KRT3	0	0	0	0	0	0	0	0	0	0.669794598228728	0.908054062536543	0.907021927531264	1	0.907021927531264	1	0.996695197032533	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995239492544707	1	0.999999776183706
ZNF699	0	0	0	0	0	0	0	0	0	0.684010418262805	0.905234304719653	0.914015331035377	1	0.914015331035377	1	0.989083686831513	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995240829829285	1	0.999999776183706
GOLGA8O	0	0	0	0	0	0	0	0	0	0.687757257963827	0.875654989367731	0.911191896411917	1	0.911191896411917	1	0.992153860852629	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995241324609096	1	0.999999776183706
TMCC1	0	0	0	0	0	0	0	0	0	0.678316322710323	0.907931634579262	0.911467793394122	1	0.911467793394122	1	0.991861369845782	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995242044464808	1	0.999999776183706
SH3KBP1	0	0	0	0	0	0	0	0	0	0.673395245483937	0.887190949606568	0.905844795280396	1	0.905844795280396	1	0.998021305362265	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995242317913326	1	0.999999776183706
CNGA2	0	0	0	0	0	0	0	0	0	0.667987719732347	0.908288471534195	0.9060907874959	1	0.9060907874959	1	0.997754294111277	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995242677907763	1	0.999999776183706
SLC5A8	0	0	0	0	0	0	0	0	0	0.682137350220937	0.8958050540483	0.911705592776229	1	0.911705592776229	1	0.991610536328926	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995242768457795	1	0.999999776183706
PPM1D	0	0	0	0	0	0	0	0	0	0.677480610410191	0.905693955292442	0.910734665639675	1	0.910734665639675	1	0.992671526647999	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995243121379253	1	0.999999776183706
ZSCAN12	0	0	0	0	0	0	0	0	0	0.690326936183901	0.901763491589869	0.916693727618068	1	0.916693727618068	1	0.986254507722713	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995246444102818	1	0.999999776183706
NELFCD	0	0	0	0	0	0	0	0	0	0.689010225927301	0.893458979059696	0.91480385188075	1	0.91480385188075	1	0.988310335511033	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995248135823917	1	0.999999776183706
MPHOSPH10	0	0	0	0	0	0	0	0	0	0.686037039867354	0.889063025958638	0.912624546907547	1	0.912624546907547	1	0.990681848776504	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99524919134283	1	0.999999776183706
RAD17	0	0	0	0	0	0	0	0	0	0.682048311415975	0.885390333686255	0.910009814053962	1	0.910009814053962	1	0.993532328167027	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995249553769833	1	0.999999776183706
MYEF2	1	0	0	0	0	0	0	0	0	0.683351973875628	0.889765016791232	0.91138384291025	1	0.91138384291025	1	0.992044246207162	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995250453589652	1	0.999999776183706
UBASH3A	1	0	0	0	0	0	0	0	0	0.671726204764656	0.894239939824537	0.906078883580001	1	0.906078883580001	1	0.997859861241716	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995251123904559	1	0.999999776183706
KARS1	0	0	0	0	0	0	0	0	0	0.678138615373391	0.89708479519723	0.909848577510814	1	0.909848577510814	1	0.993733966924895	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995251898520083	1	0.999999776183706
ST6GALNAC1	0	0	0	0	0	0	0	0	0	0.685686498595938	0.904145237175805	0.914711310176003	1	0.914711310176003	1	0.988454708962067	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995252227570706	1	0.999999776183706
KLHL30	0	0	0	0	0	0	0	0	0	0.673067415474156	0.906692090529575	0.908568635816671	1	0.908568635816671	1	0.995156516054265	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995253970170224	1	0.999999776183706
GPR162	0	0	0	0	0	0	0	0	0	0.671995657558236	0.917614566743523	0.909385146486329	1	0.909385146486329	1	0.994267993290326	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995254428174601	1	0.999999776183706
GUCY1B1	0	0	0	0	0	0	0	0	0	0.686650206951274	0.897219207770781	0.914197400779345	1	0.914197400779345	1	0.989040451331927	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995254998835956	1	0.999999776183706
ABCF2	0	0	0	0	0	0	0	0	0	0.680339459975162	0.891143491212609	0.910069415169035	1	0.910069415169035	1	0.993551769063469	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99525730196657	1	0.999999776183706
PANK2	0	0	0	0	0	0	0	0	0	0.677600711903003	0.908784528873915	0.911210678638357	1	0.911210678638357	1	0.992309162923917	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995257465946193	1	0.999999776183706
ACSL4	0	0	0	0	0	0	0	0	0	0.677391052561951	0.892628949960232	0.908785828764603	1	0.908785828764603	1	0.994960899511039	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995257834495324	1	0.999999776183706
ADRA2C	0	0	0	0	0	0	0	0	0	0.679930411230953	0.933457792179394	0.915223610716471	1	0.915223610716471	1	0.988002928298263	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995261583889153	1	0.999999776183706
SLC43A1	0	0	0	0	0	0	0	0	0	0.68929291247425	0.903620516103598	0.916443061628628	1	0.916443061628628	1	0.986688449870253	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995261601648674	1	0.999999776183706
LTA4H	0	0	0	0	0	0	0	0	0	0.688952691870414	0.884794683441531	0.913378288859202	1	0.913378288859202	1	0.990025144982115	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995263985782908	1	0.999999776183706
CDT1	0	0	0	0	0	0	0	0	0	0.670864621787145	0.908453027465032	0.90764164554304	1	0.90764164554304	1	0.996290693301538	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995264735592867	1	0.999999776183706
HNRNPR	0	0	0	0	0	0	0	0	0	0.679983795649472	0.897761310525932	0.910897771251699	1	0.910897771251699	1	0.992729678006636	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995264768480478	1	0.999999776183706
IRAK2	0	0	0	0	0	0	0	0	0	0.675373864208314	0.896947002492311	0.908395596445701	1	0.908395596445701	1	0.995465864276996	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995264925083355	1	0.999999776183706
SP9	0	0	0	0	0	0	0	0	0	0.673918927781698	0.93246406491449	0.911999435889738	1	0.911999435889738	1	0.991561185464755	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995267584507236	1	0.999999776183706
CCDC81	0	0	0	0	0	0	0	0	0	0.682793695011148	0.883558803471259	0.91008135905126	1	0.91008135905126	1	0.993651033987165	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995267588695796	1	0.999999776183706
ZNF214	0	0	0	0	0	0	0	0	0	0.68987815234508	0.908974720708654	0.917463147117168	1	0.917463147117168	1	0.985659458223434	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995267884939406	1	0.999999776183706
ZNF578	0	0	0	0	0	0	0	0	0	0.691840624980731	0.913795569799773	0.919056385153818	1	0.919056385153818	1	0.983967016335659	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995269387651184	1	0.999999776183706
DPYSL4	1	0	0	0	0	0	0	0	0	0.672675966882246	0.89947142687019	0.907355297179568	1	0.907355297179568	1	0.996662324851203	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995269957950669	1	0.999999776183706
DDX5	0	0	0	0	0	0	0	0	0	0.685187580948971	0.897621959287806	0.913522187328524	1	0.913522187328524	1	0.989941640028512	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995270643007493	1	0.999999776183706
CLPX	0	0	0	0	0	0	0	0	0	0.687017309487153	0.890605571356841	0.913362403366189	1	0.913362403366189	1	0.990121034279085	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995271213666812	1	0.999999776183706
FOXJ3	0	0	0	0	0	0	0	0	0	0.682385452395016	0.896283461029233	0.911903830544685	1	0.911903830544685	1	0.991719538483518	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995272572857063	1	0.999999776183706
KAT7	0	0	0	0	0	0	0	0	0	0.683903291478858	0.890428473300667	0.911768468789177	1	0.911768468789177	1	0.991877643168553	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99527356951031	1	0.999999776183706
NR4A1	0	0	0	0	0	0	0	0	0	0.676796181986764	0.914103875087628	0.911473254834745	1	0.911473254834745	1	0.992244047862455	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995277705362886	1	0.999999776183706
SLC6A12	0	0	0	0	0	0	0	0	0	0.67841376134271	0.895645911065972	0.909774939569548	1	0.909774939569548	1	0.994100246129422	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995278065016411	1	0.999999776183706
BBS1	0	0	0	0	0	0	0	0	0	0.682719667877742	0.893901950225188	0.91171174843022	1	0.91171174843022	1	0.991998135395937	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995278955496513	1	0.999999776183706
EGR1	0	0	0	0	0	0	0	0	0	0.682500135163347	0.930801928246382	0.916281400377163	1	0.916281400377163	1	0.987055293817051	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995279362614352	1	0.999999776183706
RPAP3	0	0	0	0	0	0	0	0	0	0.68749697003307	0.88743238520009	0.913090425479969	1	0.913090425479969	1	0.99053118673678	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995281787006365	1	0.999999776183706
NEK11	0	0	0	0	0	0	0	0	0	0.686451883033366	0.88423547292584	0.912037762968914	1	0.912037762968914	1	0.99167891507644	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995282196421683	1	0.999999776183706
SYT16	0	0	0	0	0	0	0	0	0	0.675643819344444	0.902002873344307	0.909269212919608	1	0.909269212919608	1	0.994706069665979	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995282897973234	1	0.999999776183706
FBXL4	0	0	0	0	0	0	0	0	0	0.688517582447149	0.908102871687136	0.91666979998708	1	0.91666979998708	1	0.986718582013402	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995286865806241	1	0.999999776183706
PLBD1	0	0	0	0	0	0	0	0	0	0.698048447072883	0.902812203009623	0.920619392434667	1	0.920619392434667	1	0.982490586572037	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995287343761845	1	0.999999776183706
MIGA2	0	0	0	0	0	0	0	0	0	0.677879524377815	0.895134676547205	0.909422196134176	1	0.909422196134176	1	0.99459801864479	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995288310053013	1	0.999999776183706
DEAF1	0	0	0	0	0	0	0	0	0	0.676118152493458	0.902184051087896	0.909541472744403	1	0.909541472744403	1	0.99447007567552	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995288537154713	1	0.999999776183706
GALNT6	0	0	0	0	0	0	0	0	0	0.675482683379315	0.899492870251752	0.908826010466444	1	0.908826010466444	1	0.995279773045489	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995290982418361	1	0.999999776183706
MARS2	0	0	0	0	0	0	0	0	0	0.674452920692245	0.918756016356246	0.910811503463934	1	0.910811503463934	1	0.993120393772224	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995291918832147	1	0.999999776183706
PICALM	0	0	0	0	0	0	0	0	0	0.683311519496514	0.89134936868757	0.911614713679251	1	0.911614713679251	1	0.992252872632449	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995292604954318	1	0.999999776183706
NFIC	0	0	0	0	0	0	0	0	0	0.686903052618062	0.906393506607414	0.915631762026953	1	0.915631762026953	1	0.98790458027923	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995293055676441	1	0.999999776183706
FBXO43	0	0	0	0	0	0	0	0	0	0.675996862412431	0.907991299194147	0.910273479202623	1	0.910273479202623	1	0.993732518144792	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995294213696962	1	0.999999776183706
NECTIN2	0	0	0	0	0	0	0	0	0	0.691512599097588	0.90602715623435	0.917876292610142	1	0.917876292610142	1	0.985526193500271	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995296497389985	1	0.999999776183706
CSTF2T	0	0	0	0	0	0	0	0	0	0.677887698032178	0.919625136882223	0.912701613973163	1	0.912701613973163	1	0.991119064128185	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995296982765729	1	0.999999776183706
TEX45	0	0	0	0	0	0	0	0	0	0.685858357074554	0.911686530487685	0.915804942663718	1	0.915804942663718	1	0.987770736138216	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995297920503917	1	0.999999776183706
GOLGA6L7	0	0	0	0	0	0	0	0	0	0.686521174687319	0.871522454855685	0.909816183956148	1	0.909816183956148	1	0.994279867521926	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995298581419045	1	0.999999776183706
LACTBL1	0	0	0	0	0	0	0	0	0	0.671538157517078	0.921525051856733	0.909595694361679	1	0.909595694361679	1	0.994533190968963	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995299703494984	1	0.999999776183706
EZR	0	0	0	0	0	0	0	0	0	0.686471239032176	0.890414418080033	0.913058615572089	1	0.913058615572089	1	0.990808989203164	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995304070324837	1	0.999999776183706
PTGDR2	0	0	0	0	0	0	0	0	0	0.711084772450386	0.949272015784362	0.931814702984207	1	0.931814702984207	1	0.97087715224461	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995305164447323	1	0.999999776183706
MOXD1	0	0	0	0	0	0	0	0	0	0.681866178929694	0.897916288549595	0.911882808753505	1	0.911882808753505	1	0.992106239494487	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995305867559817	1	0.999999776183706
MCMDC2	0	0	0	0	0	0	0	0	0	0.679596709793539	0.893924678121988	0.910121299114242	1	0.910121299114242	1	0.994042429152232	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995307326176189	1	0.999999776183706
ATF7IP2	0	0	0	0	0	0	0	0	0	0.681799523948314	0.901101812750083	0.912312247024946	1	0.912312247024946	1	0.991685010795676	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995310049276671	1	0.999999776183706
THEMIS2	0	0	0	0	0	0	0	0	0	0.670359225238389	0.91164705231889	0.907786992198317	1	0.907786992198317	1	0.996641485792776	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995311230262221	1	0.999999776183706
CHST7	0	0	0	0	0	0	0	0	0	0.668469144586205	0.928942140772389	0.908760213467788	1	0.908760213467788	1	0.995617970503628	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995315216025698	1	0.999999776183706
MLPH	0	0	0	0	0	0	0	0	0	0.686429898346122	0.891072231054732	0.913142257491354	1	0.913142257491354	1	0.990848567918555	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995315986371917	1	0.999999776183706
KLHL6	0	0	0	0	0	0	0	0	0	0.67389886620322	0.907191511633043	0.909071670976545	1	0.909071670976545	1	0.995297929530873	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.995317132331819	1	0.999999776183706
